"","DOR_1","DOR_2","DOR_3","NOR_1","NOR_2","NOR_3"
"ABHD5",14310.9221453564,7109.69017973493,13348.6230488119,6174.08086488398,5917.91750257589,7879.49537302022
"ANOS1",2298.69125667891,835.027754326821,2793.27522868096,1281.2716357951,824.571659303144,719.690255351188
"AKAP8L",7126.53129790342,6846.69628468184,8168.61957184016,20474.121314679,13967.7738439914,15700.8714298866
"MBTD1",1577.89856313838,1291.94644068169,1585.53322352178,961.890328919273,590.518658622085,529.256751357918
"UTP18",2068.23372881221,2436.01415922915,2072.39802198907,2016.50426306056,2408.10179361809,2159.07076605356
"RNF216",3893.2612154502,3586.28038708762,4643.55977845684,3403.61193309897,3075.0059503704,2847.84649153571
"TTC19",5547.65206443369,4343.38402436167,4960.86473876139,4905.92165811018,4825.0172985589,4953.74426621453
"PTBP1",27964.7951687098,30724.2396520442,29883.1862146816,17444.2136086869,18924.996812391,17679.401341505
"DPF1",51.9755275614258,84.1226263637836,47.5957440456819,134.870698504747,148.853791228121,170.648204877086
"SYT7",279.491044434082,819.088730384209,328.212318315015,387.753258201148,419.14093845813,536.676238526487
"LARS2",2837.07926858877,2424.50264193726,2934.0793048161,2092.36903096948,1380.81477389244,1553.14598062043
"PIK3C2A",11549.3544922814,8457.42320421576,11121.5388586743,3332.4301755548,3430.49230705334,4239.00033564239
"PLAUR",3124.41567567363,4760.45515086001,3617.27654747183,2516.64977001566,28979.4828290958,45822.7527530818
"ANLN",300.085121392383,905.867860738428,293.507088281705,193.876629100574,405.430720845014,379.630426791778
"WIZ",5601.58893265782,6483.64073932236,6080.35630183587,5569.97252783147,4378.45592487453,4728.68648876794
"RABGAP1",4077.62723774356,3454.340688896,4787.33858859484,2148.56515534646,1468.95188711962,1153.73025471247
"DCN",20341.0640128131,36340.0890878244,16219.2413615671,8402.25719643116,10383.5312394195,17836.4471532397
"QPCTL",1882.8870361875,910.295367389153,1712.4552076436,1924.7172599115,1886.13422306159,1909.28136471174
"PPP5C",3244.05745609805,4118.46668650482,3589.51236344518,5082.93944989766,3418.74069195639,3442.64204621599
"CEP68",858.0865399292,1489.41323730404,1133.3736550878,1183.86502020834,1374.93896634396,448.878973698421
"MAP4K3",4657.20340357002,3163.01075127826,4339.14533216467,1962.18134282948,1970.35413125644,2368.05298796825
"ZBTB32",24.5167582836914,27.4505412344978,9.91578000951707,7.49281658359707,44.0685566135885,56.8827349590286
"TYROBP",316.756517025293,281.589422986139,117.997782113253,578.820081082873,19556.6461238525,6207.63759770268
"TMEM159",352.060648953809,566.720851292858,476.949018457771,456.125209526471,217.404879293703,556.461537642671
"GABRA3",3.92268132539063,31.8780478852233,0,3.74640829179853,3.91720503231898,4.94632477904596
"BRCA1",136.313176057324,257.680887072221,186.416664178921,135.807300577697,141.019381163483,89.0338460228273
"ERCC1",8455.3395968795,6779.39818359082,8514.68029417231,13635.9895800737,14476.0311969348,13862.0751932763
"CD22",458.953715070703,1917.11037976412,1451.6701933933,727.739810681865,1210.41635498656,1316.95897242099
"SEMA3B",5612.37630630264,7515.24978894139,4718.91970652917,7815.00769669174,21578.9032217872,18018.2245888697
"MBTPS2",2966.52775232666,2432.47215390856,2893.42460677708,1585.66730950373,866.681613400573,495.869059099358
"PRICKLE3",340.292604977637,503.850256852557,413.488026396862,812.033997247332,397.596310780376,388.286495155108
"LTF",7.84536265078125,754.447133283617,0,0,49.9443641620669,32.1511110637988
"EXTL3",1937.80457474297,2387.31158607117,2424.40821232692,1927.52706613035,2106.47700612953,1351.58324587431
"NR1H4",1314.09824400586,752.676130623327,1653.95210558745,1817.00802152229,520.988269298424,380.867007986539
"ELOVL5",89159.6045151349,65826.3978803258,83131.9164437892,36115.3759329379,39036.9067495747,26169.7678247374
"ALOX5",1892.69373950098,2606.91591594715,1202.78411515442,2286.24566007005,4298.153221712,2410.09674859015
"KDM5D",0,44.2750665072545,0,13.1124290212949,13.7102176131164,30.9145298690373
"CALCOCO1",4366.92498549111,4988.0289927073,5379.31065516301,3703.32459644285,3063.25433527344,1932.77640741221
"UBR7",2169.24277294102,1818.81973211802,1932.58552385488,1491.07050013582,1372.9803638278,898.994528591604
"MAP4K5",8101.31760726299,5790.29319781875,6513.67588825176,2552.24064878775,3015.26857362753,4393.57298498758
"EHD3",326.56322033877,1510.66526922752,434.311164416848,206.052456048919,236.011603197218,353.662221701786
"PSMC4",7199.10090242315,7443.52418119963,7558.79910125486,12046.5758622782,12855.2876148128,12824.5835708714
"MAN2B2",6749.95389066592,6102.87516735997,7313.87933501979,4968.6739969978,4642.86726455607,3860.60649004537
"SLC7A14",0,19.481029263192,6.94104600666195,11.2392248753956,0,4.94632477904596
"CLDN11",4914.13903038311,7100.83516643348,8032.77338570978,3312.76153202285,2113.33211493609,3876.68204557727
"SLC25A39",7324.62670483565,9189.73280424575,7154.23527686657,18725.485244482,18275.7200782842,23478.9671449364
"MVP",21648.2975644995,23175.3408125573,26882.6711838017,42805.5245400171,55629.2079652198,66732.1041753039
"NUB1",4466.95335928858,4128.20720113641,4753.62493656248,4092.01445671695,3319.83126489033,3462.42734533217
"PGM3",13301.8123743996,8061.60410964091,10579.1456921538,4691.43978340471,5662.31987421708,6401.78084528024
"RWDD2A",1006.1677599627,389.62058526384,662.37410463574,665.924073867189,461.250892555559,907.650596954934
"CLK1",12810.4965383944,10350.625048066,11738.3003752663,8251.46426268627,7479.90300921308,9123.49605495028
"POLR3B",928.694803786231,734.08060269028,986.620110946948,590.995908031219,331.003825230953,322.747691832749
"ANGEL1",1342.53768361494,1654.11648471103,2191.38738210327,1399.28349698675,920.543182594959,1232.87145117721
"RNF14",17955.0930966442,12389.04911006,17426.9833667262,23432.8472631269,9555.04237508406,11826.6625466989
"DNASE1L1",276.549033440039,352.429529397746,315.321804302643,255.69236591525,541.553595718098,258.445469705152
"DDX11",278.510374102734,532.1862994172,676.256196649064,1115.49306888301,378.989586876861,676.409913534535
"HEBP1",3318.58840128047,3605.76141635081,3261.30004513016,5346.12463239651,4459.73792929515,5280.20170163157
"GPRC5A",5563.34278973526,11533.6548251398,7875.11248355846,1601.58954474387,2942.80028052963,3902.65025066727
"MAMLD1",2238.8703664667,2768.07715803355,3169.08329104166,305.33227578158,2318.00607787475,3103.81879885134
"CD6",375.596736906153,234.657852488449,100.149378096122,144.236719234244,1258.40211663247,1384.97093813287
"TACC3",604.092924110157,1035.15105493961,704.020380675712,1699.93276240358,3177.83258246877,1545.72649345186
"UFL1",3899.14523743828,2575.92336939207,3474.48931533478,2387.39868394861,1372.00106256972,1219.26905803483
"POLA2",185.346692624707,135.481703512199,186.416664178921,521.687354632946,432.851156071247,482.266665956981
"ZC3H3",8318.04575049082,7666.6705163962,9622.27292123536,14776.7709049264,10035.8792928012,4368.84136109235
"CAPN1",9615.47259886377,10593.2524125257,9485.43515710403,13451.4789717026,14243.9367987699,11954.0304097593
"ACP3",90845.3768147215,23355.9830839069,77332.1767162227,33674.5909308311,10212.1535192556,43207.3835261612
"MDH1",53688.7586302902,32796.3127645837,46238.273762379,82792.8134425287,38554.1112293414,53558.8047075097
"SLC30A9",11053.1353046194,8616.81344364188,10320.3438339054,7566.80814736009,4743.73529413828,4847.39828346504
"MTMR11",1041.47189189121,897.898348767122,1493.31646943327,719.310392025318,803.02703162539,317.801367053703
"COX15",3373.50593983594,3482.67673146064,4224.12228405427,2835.09447481854,2193.63481809863,1628.57743350088
"CCDC88C",393.24880287041,702.202554805057,417.454338400669,95.5334114408626,917.60527882072,434.039999361283
"YAF2",2734.10888379727,2029.56904869255,2236.0083921461,2223.49332118243,1832.2726538672,1700.29914279705
"ZMYND11",10855.0398976872,8940.90693047498,8801.24633644735,5214.06374011061,3978.901011578,4194.48341263098
"WAS",264.780989463867,312.581969541217,162.61879215608,330.62053175122,3862.36416186651,1095.61093855868
"BID",587.421528477246,903.211356747993,481.90690846253,887.898765156252,3721.34478070303,2538.70119284534
"MATR3",13481.2750450362,14890.5903677198,21526.1668226606,16310.9251004179,15732.4747110511,13965.9480136363
"NPC1L1",32.3621209344727,8.85501330145091,8.92420200856536,37.4640829179853,52.8822679363062,0
"XYLT2",2849.82798289629,2560.8698467796,2466.0544883669,3501.95515075868,2124.10442877496,3278.17674731271
"RGPD5",3821.67228126182,4122.0086918254,3653.96493350704,1122.04928339366,1658.93633118709,1971.11042444982
"STMN4",21.5747472896484,22.1375332536273,40.65469803902,33.7176746261868,0,124.894700670911
"NUDCD3",4398.30643609424,4472.66721856285,5105.63512690034,4816.94446117996,3896.6397058993,3469.84683250074
"ISL1",7.84536265078125,3.54200532058036,0,5.6196124376978,0,0
"CHDH",38.2461429225586,31.8780478852233,28.7557620275995,0,77.3647993882998,0
"IL20RA",38.2461429225586,174.443762038583,41.6462760399717,38.400684990935,19.5860251615949,113.765469918057
"CLCA4",2.94201099404297,390.506086593985,0,11.2392248753956,0,0
"GLT8D1",3192.08192853662,2975.28446928751,3259.31688912826,4257.79302362903,3358.02401395544,4173.46153232003
"ATP2C1",10675.5772270506,7733.08311615708,9215.72594084516,4927.46350578802,4128.7341040642,4376.26084826092
"IGF1",0,7.96951197130582,0,0,8.81371132271769,9.89264955809193
"SLC38A5",321.659868682031,653.499981647077,570.157350547231,695.895340201577,380.94818939302,957.113844745394
"RALBP1",8409.24809130616,8691.19555537407,8936.10094457678,6407.29478104844,5658.40266918476,5492.89366713054
"RUFY3",11354.2010963432,10985.52950178,10234.0765478226,5590.57777343636,6841.39858894509,7951.21708231639
"CNTN1",207.902110245703,247.940372440625,66.4357260637644,58.0693285228773,82.2613056786985,58.1193161537901
"SLC11A1",756.096825469043,904.982359408283,233.020830223651,412.104912097839,25863.346225886,5621.49811138574
"WWTR1",7506.05071613496,7258.45440319931,6500.78537423939,3223.78433509264,3006.45486230481,5024.22939431594
"AGPS",4014.86433653731,3116.07918078057,3653.96493350704,1543.520216221,2074.1600646129,1142.60102395962
"ZNF806",5.88402198808594,0,0,0,0,0
"CXorf56",1398.43589250176,1183.91527840399,1221.6240971725,1590.35031986848,1152.63758075986,1539.54358747806
"ATP1A2",23.5360879523438,45.1605678373996,39.6631200380683,0,26.4411339681531,32.1511110637988
"TTC27",5652.58378988789,4385.88808820864,5284.11916707165,6071.99123893247,5114.8904709505,5950.42870919229
"ZNF582",144.158538708106,162.932244746697,142.787232137046,309.078684073379,107.723138388772,81.6143588542584
"VSIG2",5.88402198808594,583.545376565615,9.91578000951707,4.68301036474817,15.6688201292759,37.0974358428447
"PHLDB1",4042.32310581504,6975.97947888303,4425.41261824747,3324.00075689825,4793.67965830035,4232.81742966858
"MARCO",81.3956375018555,329.406494813974,137.829342132287,3266.86803044832,15316.2716763672,1705.2454675761
"CYP24A1",122.583791418457,59.3285891197211,0,75.8647679089203,69.5303893236618,32.1511110637988
"PRDM11",628.609682393848,610.995917800113,921.175962884136,441.139576359277,376.051683102622,351.189059312263
"SYT13",13.7293846388672,3.54200532058036,0,0,7.83441006463795,29.6779486742758
"SNAI2",2821.38854328721,6228.61635624057,3371.3652032358,1813.26161323049,2131.9388388396,2089.82221914692
"CD74",6232.15995571436,11666.4800246616,4477.96625229791,11722.5115450376,99123.8940415736,44550.3107036722
"HGF",1511.21298060674,1781.62867625192,1132.38207708685,931.919062584885,1231.96098266432,898.994528591604
"ZRANB1",9602.72388455626,5590.16989720596,9667.88550927914,1991.21600709092,2079.0565709033,6238.55212757172
"NCDN",3518.64514887539,3002.735010522,2864.66884474948,2348.06139688473,2782.19487420455,2108.37093706834
"ADGRA2",170.636637654492,2699.00805428224,205.256646197003,52.4497160851795,221.322084326022,71.7217092961665
"CCT8L1P",3.92268132539063,0,0,22.4784497507912,0,0
"ZFP64",872.796594899414,729.653096039555,781.363464749945,665.924073867189,378.989586876861,357.371965286071
"MNAT1",900.255364177149,814.661223733484,898.369668862246,1747.69946812402,1141.86526692098,970.71623788777
"SAMD4A",2006.45149793731,2512.16727362162,3268.24109113683,81.4843803466181,1059.60396124228,1836.32307422081
"RUNX3",675.681858298535,394.933593244711,275.658684264575,103.02622802446,1810.72802618945,1702.77230518657
"MRE11",2019.20021224483,1441.59616547621,1698.57311563027,1200.72385752143,1454.26236824842,1064.69640868964
"PLEKHB1",126.506472743848,122.199183560023,152.703012146563,291.283244687336,114.57824719533,136.023931423764
"SERPINB1",14384.4724202074,11494.6927666134,13783.9257912297,16984.3419908686,18123.9283832818,18551.1910838119
"CYP3A43",192.211384944141,146.10771947394,272.683950261719,168.588373130934,160.605406325078,202.799315940884
"SLC7A9",44.1301649106446,44.2750665072545,102.132534098026,50.5765119392802,0,79.1411964647354
"SPAST",2341.8407512582,1852.46878266353,2257.82310816704,1802.95899042804,1137.94806188866,1326.85162197908
"NRXN3",21.5747472896484,27.4505412344978,11.8989360114205,11.2392248753956,53.8615691943859,53.1729913747441
"OSBPL5",1756.38056344365,2670.67201171759,2381.770358286,1764.55830543711,1585.4887368311,1443.09025428666
"AQR",5825.18176820508,3896.2058526384,5806.6807735732,2412.68693991826,2026.17430296699,1614.97504035851
"CPS1",74.5309451824219,279.818420325849,54.5367900523439,69.3085533982728,12.7309163550367,18.5487179214224
"FHL1",3555.9106214666,1684.22352993596,4337.16217616277,2028.68009000891,1630.53659470277,1743.5794846137
"RTF2",6208.62386776201,5489.22274556942,5344.6054251297,8540.8743032277,7274.24974501634,6738.13093025536
"NLRP2",1702.44369521953,1424.77164020345,1744.18570367405,2681.4917348548,1453.28306699034,1043.6745283787
"SLC45A4",531.52331959043,691.576538843316,547.351056525342,561.02464169683,716.848520914372,1101.79384453249
"RNF10",18717.0739441014,16791.7617235414,20912.3800400715,20642.7096878099,16399.3788678034,17225.5760430276
"ZNF839",911.042737821973,1029.83804695874,1462.57755140377,2281.56264970531,1105.63112037203,863.133673943521
"ZDHHC6",2108.44121239746,1883.46132921861,2089.25484800525,2891.29059919552,2211.26224074406,1725.03076669228
"GRAMD1B",70584.7277690789,66531.2569391213,81741.7240864549,116076.84130894,49152.1094442804,45946.410872558
"RNH1",12433.9191311569,12951.3424547021,11536.0184630722,27983.7967355891,34545.831180021,35130.0351619792
"NDUFS1",9233.01116963819,7312.46998433816,10159.7081977512,7106.93652954182,4521.43390855418,4481.37024981564
"RB1CC1",7965.00443120567,6365.86906241306,7781.904151469,3659.30429901422,2864.45617988325,3730.76546459542
"ERP44",6939.22326461602,5192.57979997081,6748.67987447732,9669.47980113201,9088.8949762381,8380.31075689862
"ALAS1",4663.08742555811,6755.4896476769,4544.40197836167,6011.11210419075,5788.64973650937,5123.15588989686
"BIRC3",2715.47614750166,2937.20791209127,4594.97245641021,1964.05454697538,1980.14714383724,4328.03418166522
"AKAP11",6186.06845014102,3950.22143377725,6774.46090250206,2422.05296064775,1610.95056954118,1742.34290341894
"GLRX2",2247.69639944883,1709.01756718003,1505.21540544469,2970.90177539624,3116.13660320974,3069.19452539802
"SNAPC1",1251.33534279961,784.55417850855,1170.06204112301,1027.45247402575,1004.76309078982,869.316579917328
"DERA",4061.93651244199,2946.94842672286,4264.77698209329,7641.73631319606,4474.42744816635,3949.6403360682
"STRAP",20071.3796716925,16800.6167368428,18169.6752894391,22929.8919499529,21577.9239205291,23110.4659488975
"ABCC2",253.993615819043,194.81029263192,63.4609920609092,122.694871556402,189.005142809391,70.485128101405
"DEF6",307.930484043164,492.338739560671,277.641840266478,820.463415903879,5902.24868244662,1684.22358726515
"PLEKHO1",5935.01684531602,6242.78437752289,4603.89665841877,5639.28108122974,22986.1591296477,25411.7435523486
"GCLM",6924.5132096458,4660.39350055361,5042.17413483943,2009.94804854991,3123.97101327438,3642.96819976735
"UBR2",3688.30111619854,3219.68283640755,4437.31155425889,2684.30154107365,1922.36836961054,1910.5179459065
"EHD2",8172.90654145137,11345.0430418189,10787.3770723536,6486.90595724916,7638.549813022,7132.60033138428
"DEPDC1",28.439439609082,185.955279330469,30.7389180295029,48.7033077933809,99.8887283241339,25.9682050899913
"CCDC28A",1345.47969460899,1059.05959085353,993.56115695361,2338.69537615523,1612.90917205734,1622.39452752708
"RRAGD",268.703670789258,195.695793962065,372.833328357842,225.721099580862,536.6570894277,335.113503780364
"HSF2",1796.58804702891,1963.15644893167,1566.6932415037,1464.84564209323,937.191303982315,1140.12786157009
"PHF20",2900.82284012637,2119.89018436735,2956.88559883799,1717.72820178963,2286.6684376162,1781.91350165131
"HSD17B6",335.389253320899,352.429529397746,137.829342132287,603.171734979564,114.57824719533,173.121367266609
